ID,Sentence
11889,"By far, the most important performance measure for streaming video is average throughput."
11890,"In order toprovide continuous playout, the network must provide an average throughput to the streaming
application that is at least as large the bit rate of the video itself."
11891,"As we will see in Section 9.2, by using
buffering and prefetching, it is possible to provide continuous playout even when the throughputfluctuates, as long as the average throughput (averaged over 5–10 seconds) remains above the video
rate [Wang 2008]."
11892,"For many streaming video applications, prerecorded video is stored on, and streamed from, a CDN
rather than from a single data center."
11893,"There are also many P2P video streaming applications for which
the video is stored on users’ hosts (peers), with different chunks of video arriving from different peersthat may spread around the globe."
11894,"Given the prominence of Internet video streaming, we will explore
video streaming in some depth in Section 9.2, paying particular attention to client buffering, prefetching,
adapting quality to bandwidth availability, and CDN distribution."
11895,"Conversational Voice- and Video-over-IP
Real-time conversational voice over the Internet is often referred to as Internet telephony , since, from
the user’s perspective, it is similar to the traditional circuit-switched telephone service."
11896,"It is also
commonly called Voice-over-IP (VoIP)."
11897,"Conversational video is similar, except that it includes the video
of the participants as well as their voices."
11898,Most of today’s voice and video conversational systems allowusers to create conferences with three or more participants.
11899,"Conversational voice and video are widelyused in the Internet today, with the Internet companies Skype, QQ, and Google Talk boasting hundredsof millions of daily users."
11900,"In our discussion of application service requirements in Chapter 2 (Figure 2.4), we identified a number
of axes along which application requirements can be classified."
11901,"Two of these axes—timing
considerations and tolerance of data loss—are particularly important for conversational voice and videoapplications."
11902,Timing considerations are important because audio and video conversational applicationsare highly delay-sensitive.
11903,"For a conversation with two or more interacting speakers, the delay from
when a user speaks or moves until the action is manifested at the other end should be less than a fewhundred milliseconds."
11904,"For voice, delays smaller than 150 milliseconds are not perceived by a humanlistener, delays between 150 and 400 milliseconds can be acceptable, and delays exceeding 400milliseconds can result in frustrating, if not completely unintelligible, voice conversations."
11905,"On the other hand, conversational multimedia applications are loss-tolerant—occasional loss only
causes occasional glitches in audio/video playback, and these losses can often be partially or fully
concealed."
11906,"These delay-sensitive but loss-tolerant characteristics are clearly different from those ofelastic data applications such as Web browsing, e-mail, social networks, and remote login."
11907,"For elasticapplications, long delays are annoying but not particularly harmful; the completeness and integrity of thetransferred data, however, are of paramount importance."
11908,"We will explore conversational voice and video
in more depth in Section 9.3, paying particular attention to how adaptive playout, forward error
correction, and error concealment can mitigate against network-induced packet loss and delay."
11909,"Streaming Live Audio and Video
This third class of applications is similar to traditional broadcast radio and television, except that
transmission takes place over the Internet."
11910,"These applications allow a user to receive a live radio or
television transmission—such as a live sporting event or an ongoing news event—transmitted from any
corner of the world."
11911,"Today, thousands of radio and television stations around the world are broadcastingcontent over the Internet.Live, broadcast-like applications often have many users who receive the same audio/video program at
the same time."
11912,"In the Internet today, this is typically done with CDNs ( Section 2.6)."
11913,"As with streaming
stored multimedia, the network must provide each live multimedia flow with an average throughput that
is larger than the video consumption rate."
11914,"Because the event is live, delay can also be an issue,although the timing constraints are much less stringent than those for conversational voice."
11915,"Delays of up
to ten seconds or so from when the user chooses to view a live transmission to when playout begins can
be tolerated."
11916,"We will not cover streaming live media in this book because many of the techniques usedfor streaming live media—initial buffering delay, adaptive bandwidth use, and CDN distribution—aresimilar to those for streaming stored media.9.2 Streaming Stored Video
For streaming video applications, prerecorded videos are placed on servers, and users send requests to
these servers to view the videos on demand."
11917,"The user may watch the video from beginning to endwithout interruption, may stop watching the video well before it ends, or interact with the video bypausing or repositioning to a future or past scene."
11918,"Streaming video systems can be classified into three
categories: UDP streaming , HTTP streaming , and adaptive HTTP streaming  (see Section 2.6)."
11919,"Although all three types of systems are used in practice, the majority of today’s systems employ HTTP
streaming and adaptive HTTP streaming."
11920,"A common characteristic of all three forms of video streaming is the extensive use of client-side
application buffering to mitigate the effects of varying end-to-end delays and varying amounts ofavailable bandwidth between server and client."
11921,"For streaming video (both stored and live), usersgenerally can tolerate a small several-second initial delay between when the client requests a video andwhen video playout begins at the client."
